gene_name	gene_id
UQCRC2	ENSG00000140740
UQCRFS1	ENSG00000169021
UQCRH	ENSG00000173660
UQCRQ	ENSG00000164405
VAC14	ENSG00000103043
VAPB	ENSG00000124164
VKORC1	ENSG00000167397
VKORC1L1	ENSG00000196715
VNN2	ENSG00000112303
ACE	ENSG00000159640
AOPEP	ENSG00000148120
CPA3	ENSG00000163751
CPB1	ENSG00000153002
ENPEP	ENSG00000138792
GZMH	ENSG00000100450
REN	ENSG00000143839
ADAT1	ENSG00000065457
ADAT2	ENSG00000189007
ADAT3	ENSG00000213638
ALKBH8	ENSG00000137760
BCAS2	ENSG00000116752
BUD31	ENSG00000106245
C2orf49	ENSG00000135974
CCAR1	ENSG00000060339
CD2BP2	ENSG00000169217
CDC5L	ENSG00000096401
CDKAL1	ENSG00000145996
CHERP	ENSG00000085872
CLNS1A	ENSG00000074201
CRNKL1	ENSG00000101343
CTNNBL1	ENSG00000132792
CTU1	ENSG00000142544
CTU2	ENSG00000174177
CWC15	ENSG00000150316
CWC22	ENSG00000163510
CWC25	ENSG00000273559
CWC27	ENSG00000153015
DDX1	ENSG00000079785
DDX20	ENSG00000064703
DDX23	ENSG00000174243
DDX42	ENSG00000198231
DDX46	ENSG00000145833
DHX15	ENSG00000109606
DHX16	ENSG00000204560
DIMT1	ENSG00000086189
DNAJC8	ENSG00000126698
DUS2	ENSG00000167264
EFTUD2	ENSG00000108883
ELAVL2	ENSG00000107105
FAM98B	ENSG00000171262
FTSJ1	ENSG00000068438
FUS	ENSG00000089280
GCFC2	ENSG00000005436
GEMIN2	ENSG00000092208
GEMIN4	ENSG00000179409
GEMIN5	ENSG00000082516
GEMIN6	ENSG00000152147
GEMIN7	ENSG00000142252
GEMIN8	ENSG00000046647
GLE1	ENSG00000119392
GPKOW	ENSG00000068394
GTPBP3	ENSG00000130299
HNRNPA0	ENSG00000177733
HNRNPA3	ENSG00000170144
HNRNPC	ENSG00000092199
HNRNPH2	ENSG00000126945
HNRNPL	ENSG00000104824
HNRNPR	ENSG00000125944
HNRNPU	ENSG00000153187
HNRNPUL1	ENSG00000105323
LAGE3	ENSG00000196976
LCMT2	ENSG00000168806
LSM8	ENSG00000128534
METTL1	ENSG00000037897
METTL14	ENSG00000145388
METTL3	ENSG00000165819
MRM1	ENSG00000278619
MRM2	ENSG00000122687
MRM3	ENSG00000171861
MT-ND4L	ENSG00000212907
MT-RNR1	ENSG00000211459
MT-TA	ENSG00000210127
MT-TC	ENSG00000210140
MT-TD	ENSG00000210154
MT-TE	ENSG00000210194
MT-TF	ENSG00000210049
MT-TG	ENSG00000210164
MT-TH	ENSG00000210176
MT-TI	ENSG00000210100
MT-TK	ENSG00000210156
MT-TL1	ENSG00000209082
MT-TL2	ENSG00000210191
MT-TM	ENSG00000210112
MT-TN	ENSG00000210135
MT-TP	ENSG00000210196
MT-TQ	ENSG00000210107
MT-TR	ENSG00000210174
MT-TS1	ENSG00000210151
MT-TS2	ENSG00000210184
MT-TT	ENSG00000210195
MT-TV	ENSG00000210077
MT-TW	ENSG00000210117
MT-TY	ENSG00000210144
MTERF4	ENSG00000122085
MTO1	ENSG00000135297
NAT10	ENSG00000135372
NSUN2	ENSG00000037474
NSUN4	ENSG00000117481
NSUN6	ENSG00000241058
NXF1	ENSG00000162231
NXF2	ENSG00000269405
NXT1	ENSG00000132661
OSGEP	ENSG00000092094
PCBP1	ENSG00000169564
PDCD7	ENSG00000090470
PHF5A	ENSG00000100410
PLRG1	ENSG00000171566
PNRC2	ENSG00000189266
POP1	ENSG00000104356
POP4	ENSG00000105171
POP5	ENSG00000167272
POP7	ENSG00000172336
PPIH	ENSG00000171960
PPIL1	ENSG00000137168
PPIL3	ENSG00000240344
PPIL4	ENSG00000131013
PPIL6	ENSG00000185250
PPWD1	ENSG00000113593
PQBP1	ENSG00000102103
PRCC	ENSG00000143294
PRORP	ENSG00000100890
PRPF3	ENSG00000117360
PRPF31	ENSG00000105618
PRPF38A	ENSG00000134748
PRPF4	ENSG00000136875
PRPF40A	ENSG00000196504
PRPF6	ENSG00000101161
PRPF8	ENSG00000174231
PUF60	ENSG00000179950
PUS1	ENSG00000177192
PUS3	ENSG00000110060
PUS7	ENSG00000091127
QTRT1	ENSG00000213339
QTRT2	ENSG00000151576
RBM17	ENSG00000134453
RBM22	ENSG00000086589
RBM5	ENSG00000003756
RBMX	ENSG00000147274
RNPC3	ENSG00000185946
RPPH1	ENSG00000277209
RTCB	ENSG00000100220
RTRAF	ENSG00000087302
SART1	ENSG00000175467
SF1	ENSG00000168066
SF3A1	ENSG00000099995
SF3A2	ENSG00000104897
SF3A3	ENSG00000183431
SF3B2	ENSG00000087365
SF3B3	ENSG00000189091
SF3B4	ENSG00000143368
SF3B5	ENSG00000169976
SF3B6	ENSG00000115128
SMG1	ENSG00000157106
SMG5	ENSG00000198952
SMG6	ENSG00000070366
SMG7	ENSG00000116698
SMG8	ENSG00000167447
SMG9	ENSG00000105771
SMN1	ENSG00000172062
SMNDC1	ENSG00000119953
SNRNP200	ENSG00000144028
SNRNP25	ENSG00000161981
SNRNP27	ENSG00000124380
SNRNP35	ENSG00000184209
SNRNP40	ENSG00000060688
SNRNP48	ENSG00000168566
SNRNP70	ENSG00000104852
SNRPA	ENSG00000077312
SNRPB2	ENSG00000125870
SNRPC	ENSG00000124562
SNRPD1	ENSG00000167088
SNRPD2	ENSG00000125743
SNRPN	ENSG00000128739
SNUPN	ENSG00000169371
SRRM2	ENSG00000167978
SRSF10	ENSG00000188529
SUGP1	ENSG00000105705
SYF2	ENSG00000117614
TFB1M	ENSG00000029639
TFIP11	ENSG00000100109
THADA	ENSG00000115970
THG1L	ENSG00000113272
THUMPD1	ENSG00000066654
TPRKB	ENSG00000144034
TRA2B	ENSG00000136527
TRDMT1	ENSG00000107614
TRIT1	ENSG00000043514
TRMT1	ENSG00000104907
TRMT10A	ENSG00000145331
TRMT10C	ENSG00000174173
TRMT11	ENSG00000066651
TRMT12	ENSG00000183665
TRMT13	ENSG00000122435
TRMT44	ENSG00000155275
TRMT5	ENSG00000126814
TRMT6	ENSG00000089195
TRMT61A	ENSG00000166166
TRMT61B	ENSG00000171103
TRMT9B	ENSG00000250305
TRMU	ENSG00000100416
TRNT1	ENSG00000072756
TSEN15	ENSG00000198860
TSEN2	ENSG00000154743
TSEN34	ENSG00000170892
TSEN54	ENSG00000182173
TSR3	ENSG00000007520
TXNL4A	ENSG00000141759
TYW1	ENSG00000198874
TYW3	ENSG00000162623
TYW5	ENSG00000162971
U2SURP	ENSG00000163714
UPF1	ENSG00000005007
URM1	ENSG00000167118
USP39	ENSG00000168883
WBP11	ENSG00000084463
WBP4	ENSG00000120688
WDR4	ENSG00000160193
WTAP	ENSG00000146457
XPOT	ENSG00000184575
YBX1	ENSG00000065978
ZBTB8OS	ENSG00000176261
ZFP36	ENSG00000128016
ZMAT5	ENSG00000100319
ZRSR2	ENSG00000169249
A4GNT	ENSG00000118017
AARS2	ENSG00000124608
ADGRF5	ENSG00000069122
AFP	ENSG00000081051
ALPG	ENSG00000163286
ALPL	ENSG00000162551
AMBN	ENSG00000178522
AMELX	ENSG00000125363
AMTN	ENSG00000187689
ANKRD9	ENSG00000156381
ART3	ENSG00000156219
ART4	ENSG00000111339
AURKAIP1	ENSG00000175756
B3GALNT2	ENSG00000162885
B3GNT5	ENSG00000176597
B3GNT6	ENSG00000198488
B3GNT8	ENSG00000177191
B3GNT9	ENSG00000237172
B3GNTL1	ENSG00000175711
BMP15	ENSG00000130385
CARS2	ENSG00000134905
CASP8AP2	ENSG00000118412
CCDC22	ENSG00000101997
CCDC59	ENSG00000133773
CCDC8	ENSG00000169515
CD52	ENSG00000169442
CEACAM7	ENSG00000007306
CHCHD1	ENSG00000172586
CHGB	ENSG00000089199
CHRDL1	ENSG00000101938
CHST4	ENSG00000140835
CNTN3	ENSG00000113805
CNTN4	ENSG00000144619
CNTN5	ENSG00000149972
COMMD1	ENSG00000173163
COMMD10	ENSG00000145781
COMMD2	ENSG00000114744
COMMD4	ENSG00000140365
COMMD5	ENSG00000170619
COMMD6	ENSG00000188243
COMMD7	ENSG00000149600
COMMD8	ENSG00000169019
CPM	ENSG00000135678
CUL9	ENSG00000112659
DAP3	ENSG00000132676
DARS2	ENSG00000117593
DCAF10	ENSG00000122741
DCAF11	ENSG00000100897
DCAF16	ENSG00000163257
DCAF17	ENSG00000115827
DCAF4	ENSG00000119599
DCAF5	ENSG00000139990
DCAF6	ENSG00000143164
DCAF8	ENSG00000132716
DCUN1D1	ENSG00000043093
DCUN1D2	ENSG00000150401
DCUN1D3	ENSG00000188215
DCUN1D4	ENSG00000109184
DCUN1D5	ENSG00000137692
DDA1	ENSG00000130311
DDX17	ENSG00000100201
DMBT1	ENSG00000187908
EARS2	ENSG00000103356
EEF2KMT	ENSG00000118894
EID3	ENSG00000255150
EIF2AK3	ENSG00000172071
ENAM	ENSG00000132464
ERAL1	ENSG00000132591
ETFBKMT	ENSG00000139160
EVA1A	ENSG00000115363
FAM20A	ENSG00000108950
FAM20C	ENSG00000177706
FARS2	ENSG00000145982
FEM1A	ENSG00000141965
FEM1B	ENSG00000169018
FEM1C	ENSG00000145780
FSTL1	ENSG00000163430
GADD45GIP1	ENSG00000179271
GALNT10	ENSG00000164574
GALNT11	ENSG00000178234
GALNT13	ENSG00000144278
GALNT14	ENSG00000158089
GALNT15	ENSG00000131386
GALNT16	ENSG00000100626
GALNT17	ENSG00000185274
GALNT18	ENSG00000110328
GALNT4	ENSG00000257594
GALNT5	ENSG00000136542
GALNT6	ENSG00000139629
GALNT7	ENSG00000109586
GALNT8	ENSG00000130035
GALNT9	ENSG00000182870
GALNTL5	ENSG00000106648
GALNTL6	ENSG00000174473
GCNT1	ENSG00000187210
GCNT3	ENSG00000140297
GCNT4	ENSG00000176928
GCNT7	ENSG00000124091
GFM1	ENSG00000168827
GFM2	ENSG00000164347
GOLM1	ENSG00000135052
GP2	ENSG00000169347
GPLD1	ENSG00000112293
HARS2	ENSG00000112855
HIC1	ENSG00000177374
HRC	ENSG00000130528
IARS2	ENSG00000067704
IGFALS	ENSG00000099769
IGFBP2	ENSG00000115457
IGFBP4	ENSG00000141753
IGFBP5	ENSG00000115461
IGFBP6	ENSG00000167779
ITIH2	ENSG00000151655
IZUMO1R	ENSG00000183560
KIN	ENSG00000151657
KLK1	ENSG00000167748
LARGE2	ENSG00000165905
LARS2	ENSG00000011376
LGALS1	ENSG00000100097
LMCD1	ENSG00000071282
LSAMP	ENSG00000185565
LY6D	ENSG00000167656
LY6E	ENSG00000160932
LY6G6C	ENSG00000204421
LY6G6D	ENSG00000244355
LY6H	ENSG00000176956
LY6K	ENSG00000160886
LYPD1	ENSG00000150551
LYPD2	ENSG00000197353
LYPD3	ENSG00000124466
LYPD4	ENSG00000273111
LYPD5	ENSG00000159871
LYPD6B	ENSG00000150556
LYPD8	ENSG00000259823
MARS2	ENSG00000247626
MBD1	ENSG00000141644
MBOAT4	ENSG00000177669
MDGA1	ENSG00000112139
MDGA2	ENSG00000139915
MELTF	ENSG00000163975
MEPE	ENSG00000152595
METTL21A	ENSG00000144401
METTL22	ENSG00000067365
MITF	ENSG00000187098
MRPL1	ENSG00000169288
MRPL10	ENSG00000159111
MRPL11	ENSG00000174547
MRPL12	ENSG00000262814
MRPL13	ENSG00000172172
MRPL14	ENSG00000180992
MRPL15	ENSG00000137547
MRPL16	ENSG00000166902
MRPL17	ENSG00000158042
MRPL19	ENSG00000115364
MRPL2	ENSG00000112651
MRPL20	ENSG00000242485
MRPL21	ENSG00000197345
MRPL22	ENSG00000082515
MRPL23	ENSG00000214026
MRPL24	ENSG00000143314
MRPL27	ENSG00000108826
MRPL28	ENSG00000086504
MRPL3	ENSG00000114686
MRPL30	ENSG00000185414
MRPL32	ENSG00000106591
MRPL33	ENSG00000243147
MRPL34	ENSG00000130312
MRPL35	ENSG00000132313
MRPL36	ENSG00000171421
MRPL37	ENSG00000116221
MRPL38	ENSG00000204316
MRPL39	ENSG00000154719
MRPL4	ENSG00000105364
MRPL40	ENSG00000185608
MRPL41	ENSG00000182154
MRPL42	ENSG00000198015
MRPL43	ENSG00000055950
MRPL44	ENSG00000135900
MRPL45	ENSG00000278845
MRPL46	ENSG00000259494
MRPL47	ENSG00000136522
MRPL48	ENSG00000175581
MRPL49	ENSG00000149792
MRPL50	ENSG00000136897
MRPL51	ENSG00000111639
MRPL52	ENSG00000172590
MRPL53	ENSG00000204822
MRPL54	ENSG00000183617
MRPL55	ENSG00000162910
MRPL57	ENSG00000173141
MRPL58	ENSG00000167862
MRPL9	ENSG00000143436
MRPS10	ENSG00000048544
MRPS11	ENSG00000181991
MRPS12	ENSG00000128626
MRPS14	ENSG00000120333
MRPS15	ENSG00000116898
MRPS16	ENSG00000182180
MRPS17	ENSG00000239789
MRPS18A	ENSG00000096080
MRPS18B	ENSG00000204568
MRPS18C	ENSG00000163319
MRPS2	ENSG00000122140
MRPS21	ENSG00000266472
MRPS22	ENSG00000175110
MRPS23	ENSG00000181610
MRPS24	ENSG00000062582
MRPS25	ENSG00000131368
MRPS26	ENSG00000125901
MRPS27	ENSG00000113048
MRPS28	ENSG00000147586
MRPS30	ENSG00000112996
MRPS31	ENSG00000102738
MRPS33	ENSG00000090263
MRPS34	ENSG00000074071
MRPS35	ENSG00000061794
MRPS36	ENSG00000134056
MRPS5	ENSG00000144029
MRPS6	ENSG00000243927
MRPS7	ENSG00000125445
MRPS9	ENSG00000135972
MRRF	ENSG00000148187
MRTFA	ENSG00000196588
MSLN	ENSG00000102854
MSRA	ENSG00000175806
MSRB1	ENSG00000198736
MSRB2	ENSG00000148450
MSRB3	ENSG00000174099
MTFMT	ENSG00000103707
MTIF2	ENSG00000085760
MTIF3	ENSG00000122033
MTRF1L	ENSG00000112031
MXRA8	ENSG00000162576
NAE1	ENSG00000159593
NAPSA	ENSG00000131400
NARS2	ENSG00000137513
NEGR1	ENSG00000172260
NEURL2	ENSG00000124257
NRN1	ENSG00000124785
NRN1L	ENSG00000188038
NSMCE1	ENSG00000169189
NSMCE2	ENSG00000156831
NSMCE3	ENSG00000185115
NSMCE4A	ENSG00000107672
NTM	ENSG00000182667
NTNG1	ENSG00000162631
NTNG2	ENSG00000196358
NUB1	ENSG00000013374
NUCB1	ENSG00000104805
OBSL1	ENSG00000124006
OPCML	ENSG00000183715
OTOA	ENSG00000155719
OXA1L	ENSG00000155463
PAPPA	ENSG00000182752
PAPPA2	ENSG00000116183
PARS2	ENSG00000162396
PCMT1	ENSG00000120265
PGA3	ENSG00000229859
PGA4	ENSG00000229183
PGA5	ENSG00000256713
PIGA	ENSG00000165195
PIGB	ENSG00000069943
PIGC	ENSG00000135845
PIGF	ENSG00000151665
PIGG	ENSG00000174227
PIGH	ENSG00000100564
PIGL	ENSG00000108474
PIGM	ENSG00000143315
PIGN	ENSG00000197563
PIGO	ENSG00000165282
PIGP	ENSG00000185808
PIGQ	ENSG00000007541
PIGV	ENSG00000060642
PIGW	ENSG00000277161
PIGX	ENSG00000163964
PIGY	ENSG00000255072
PIGZ	ENSG00000119227
PLA2G7	ENSG00000146070
PLET1	ENSG00000188771
POFUT2	ENSG00000186866
POMGNT2	ENSG00000144647
POMK	ENSG00000185900
PRND	ENSG00000171864
PRSS21	ENSG00000007038
PRSS23	ENSG00000150687
PRSS41	ENSG00000215148
PSCA	ENSG00000167653
PTCD3	ENSG00000132300
PTP4A2	ENSG00000184007
PUM2	ENSG00000055917
RAB15	ENSG00000139998
RAB17	ENSG00000124839
RAB19	ENSG00000146955
RAB20	ENSG00000139832
RAB22A	ENSG00000124209
RAB23	ENSG00000112210
RAB25	ENSG00000132698
RAB26	ENSG00000167964
RAB29	ENSG00000117280
RAB2B	ENSG00000129472
RAB34	ENSG00000109113
RAB3B	ENSG00000169213
RAB3C	ENSG00000152932
RAB40A	ENSG00000172476
RAB40B	ENSG00000141542
RAB40C	ENSG00000197562
RAB42	ENSG00000188060
RAET1G	ENSG00000203722
RAET1L	ENSG00000155918
RARS2	ENSG00000146282
RCN1	ENSG00000049449
RECK	ENSG00000122707
RTN4RL1	ENSG00000185924
RTN4RL2	ENSG00000186907
RWDD3	ENSG00000122481
SAE1	ENSG00000142230
SAFB	ENSG00000160633
SARS2	ENSG00000104835
SCG2	ENSG00000171951
SENP1	ENSG00000079387
SENP2	ENSG00000163904
SENP5	ENSG00000119231
SERPINA10	ENSG00000140093
SHISA5	ENSG00000164054
SMC5	ENSG00000198887
SMC6	ENSG00000163029
SP3	ENSG00000172845
SPACA4	ENSG00000177202
SPARCL1	ENSG00000152583
SPRN	ENSG00000203772
SPSB3	ENSG00000162032
SRP19	ENSG00000153037
SRP54	ENSG00000100883
SRP68	ENSG00000167881
SRP72	ENSG00000174780
SRP9	ENSG00000143742
SSR2	ENSG00000163479
SSR3	ENSG00000114850
SSR4	ENSG00000180879
STC2	ENSG00000113739
TARS2	ENSG00000143374
TBCA	ENSG00000171530
TBCB	ENSG00000105254
TBCC	ENSG00000124659
TBCD	ENSG00000141556
TBCE	ENSG00000285053
TBCE	ENSG00000284770
TECTA	ENSG00000109927
TECTB	ENSG00000119913
TEX101	ENSG00000131126
THY1	ENSG00000154096
TMEM132A	ENSG00000006118
TOP1	ENSG00000198900
TOP2B	ENSG00000077097
TOPORS	ENSG00000197579
TRAM1	ENSG00000067167
TSFM	ENSG00000123297
TUFM	ENSG00000178952
TULP4	ENSG00000130338
UBA2	ENSG00000126261
UBD	ENSG00000213886
UBXN7	ENSG00000163960
UHRF2	ENSG00000147854
ULBP2	ENSG00000131015
VARS2	ENSG00000137411
VCPKMT	ENSG00000100483
VGF	ENSG00000128564
VNN3	ENSG00000093134
VWA1	ENSG00000179403
WARS2	ENSG00000116874
WDTC1	ENSG00000142784
WSB2	ENSG00000176871
XPNPEP2	ENSG00000122121
YARS2	ENSG00000139131
ZBED1	ENSG00000214717
ZDHHC2	ENSG00000104219
ZNF131	ENSG00000172262
SLC30A1	ENSG00000170385
SLC30A10	ENSG00000196660
SLC30A2	ENSG00000158014
SLC30A3	ENSG00000115194
SLC31A1	ENSG00000136868
SLC39A1	ENSG00000143570
SLC39A10	ENSG00000196950
SLC39A14	ENSG00000104635
SLC39A2	ENSG00000165794
SLC39A3	ENSG00000141873
SLC39A5	ENSG00000139540
SLC39A6	ENSG00000141424
SLC39A7	ENSG00000112473
SLC39A8	ENSG00000138821
SLC41A1	ENSG00000133065
SLC41A2	ENSG00000136052
MLKL	ENSG00000168404
MYO19	ENSG00000278259
RAP1GDS1	ENSG00000138698
RHOT2	ENSG00000140983
TRAK2	ENSG00000115993
ADD2	ENSG00000075340
ADD3	ENSG00000148700
ANKH	ENSG00000154122
AZGP1	ENSG00000160862
CTNS	ENSG00000040531
DMTN	ENSG00000158856
LRRC8A	ENSG00000136802
LRRC8B	ENSG00000197147
LRRC8C	ENSG00000171488
LRRC8D	ENSG00000171492
LRRC8E	ENSG00000171017
MMGT1	ENSG00000169446
MRS2	ENSG00000124532
NIPA1	ENSG00000170113
NIPA2	ENSG00000140157
NIPAL1	ENSG00000163293
NIPAL2	ENSG00000104361
NIPAL3	ENSG00000001461
NIPAL4	ENSG00000172548
PIP	ENSG00000159763
SLC66A1	ENSG00000040487
GABPA	ENSG00000154727
GABPB1	ENSG00000104064
PERM1	ENSG00000187642
POLG2	ENSG00000256525
PPRC1	ENSG00000148840
SIRT4	ENSG00000089163
SIRT5	ENSG00000124523
SSBP1	ENSG00000106028
AFG3L2	ENSG00000141385
LETM1	ENSG00000168924
MCU	ENSG00000156026
MCUB	ENSG00000005059
MICU1	ENSG00000107745
MICU2	ENSG00000165487
MICU3	ENSG00000155970
PARL	ENSG00000175193
PHB2	ENSG00000215021
PMPCA	ENSG00000165688
PMPCB	ENSG00000105819
SLC8B1	ENSG00000089060
SMDT1	ENSG00000183172
SPG7	ENSG00000197912
STOML2	ENSG00000165283
YME1L1	ENSG00000136758
BCS1L	ENSG00000074582
CHCHD10	ENSG00000250479
CHCHD2	ENSG00000106153
CHCHD4	ENSG00000163528
CHCHD5	ENSG00000125611
CHCHD7	ENSG00000170791
CMC2	ENSG00000103121
CMC4	ENSG00000182712
COA4	ENSG00000181924
COA6	ENSG00000168275
COX17	ENSG00000138495
DNAJC19	ENSG00000205981
GFER	ENSG00000127554
GRPEL1	ENSG00000109519
GRPEL2	ENSG00000164284
LDHD	ENSG00000166816
PAM16	ENSG00000217930
PITRM1	ENSG00000107959
TIMM10	ENSG00000134809
TIMM10B	ENSG00000132286
TIMM13	ENSG00000099800
TIMM17A	ENSG00000134375
TIMM17B	ENSG00000126768
TIMM21	ENSG00000075336
TIMM22	ENSG00000177370
TIMM23	ENSG00000265354
TIMM44	ENSG00000104980
TIMM50	ENSG00000105197
TIMM8A	ENSG00000126953
TIMM8B	ENSG00000150779
TIMM9	ENSG00000100575
SLC26A11	ENSG00000181045
SLC26A6	ENSG00000225697
SLC26A7	ENSG00000147606
SLC26A9	ENSG00000174502
SLC5A12	ENSG00000148942
ACTA2	ENSG00000107796
ACTG2	ENSG00000163017
ANXA6	ENSG00000197043
CALD1	ENSG00000122786
CAV3	ENSG00000182533
DES	ENSG00000175084
DYSF	ENSG00000135636
LMOD1	ENSG00000163431
MYBPC1	ENSG00000196091
MYBPC2	ENSG00000086967
MYBPC3	ENSG00000134571
MYH3	ENSG00000109063
MYH6	ENSG00000197616
MYH8	ENSG00000133020
MYL1	ENSG00000168530
MYL10	ENSG00000106436
MYL2	ENSG00000111245
MYL3	ENSG00000160808
MYL4	ENSG00000198336
MYL5	ENSG00000215375
MYL6B	ENSG00000196465
MYL7	ENSG00000106631
MYLK	ENSG00000065534
MYLPF	ENSG00000180209
NEB	ENSG00000183091
SORBS1	ENSG00000095637
SORBS3	ENSG00000120896
TCAP	ENSG00000173991
TMOD1	ENSG00000136842
TMOD2	ENSG00000128872
TMOD3	ENSG00000138594
TMOD4	ENSG00000163157
TNNC1	ENSG00000114854
TNNC2	ENSG00000101470
TNNI1	ENSG00000159173
TNNI2	ENSG00000130598
TNNT1	ENSG00000105048
TNNT2	ENSG00000118194
TNNT3	ENSG00000130595
TPM1	ENSG00000140416
TPM2	ENSG00000198467
TPM3	ENSG00000143549
TPM4	ENSG00000167460
TRIM72	ENSG00000177238
ARC	ENSG00000198576
ASCL1	ENSG00000139352
CDK5R2	ENSG00000171450
EGR3	ENSG00000179388
EGR4	ENSG00000135625
FOSL1	ENSG00000175592
ID2	ENSG00000115738
ID3	ENSG00000117318
ID4	ENSG00000172201
LYL1	ENSG00000104903
RRAD	ENSG00000166592
TRIB1	ENSG00000173334
MDK	ENSG00000110492
TACC3	ENSG00000013810
DLGAP5	ENSG00000126787
IKZF1	ENSG00000185811
PTCRA	ENSG00000171611
WWC1	ENSG00000113645
FLT4	ENSG00000037280
APOC1	ENSG00000130208
APOC4	ENSG00000267467
APOD	ENSG00000189058
ARL4C	ENSG00000188042
EEPD1	ENSG00000122547
MIR144	ENSG00000283819
MIR33A	ENSG00000207932
MIR33B	ENSG00000207839
MIR613	ENSG00000207983
SLC18A1	ENSG00000036565
SLC6A9	ENSG00000196517
MKNK1	ENSG00000079277
LRIG1	ENSG00000144749
CCDC88C	ENSG00000015133
CXXC4	ENSG00000168772
SFRP1	ENSG00000104332
SFRP2	ENSG00000145423
SOST	ENSG00000167941
WIF1	ENSG00000156076
APBA2	ENSG00000034053
APBA3	ENSG00000011132
BEGAIN	ENSG00000183092
DLGAP1	ENSG00000170579
DLGAP2	ENSG00000198010
DLGAP3	ENSG00000116544
DLGAP4	ENSG00000080845
EPB41	ENSG00000159023
EPB41L2	ENSG00000079819
EPB41L3	ENSG00000082397
EPB41L5	ENSG00000115109
HOMER1	ENSG00000152413
HOMER2	ENSG00000103942
HOMER3	ENSG00000051128
LRRTM1	ENSG00000162951
LRRTM2	ENSG00000146006
LRRTM3	ENSG00000198739
LRRTM4	ENSG00000176204
NLGN1	ENSG00000169760
NLGN2	ENSG00000169992
NLGN3	ENSG00000196338
NLGN4X	ENSG00000146938
NLGN4Y	ENSG00000165246
NRXN2	ENSG00000110076
NRXN3	ENSG00000021645
PDLIM5	ENSG00000163110
SHANK1	ENSG00000161681
SHANK2	ENSG00000162105
SIPA1L1	ENSG00000197555
SYT10	ENSG00000110975
SYT12	ENSG00000173227
SYT7	ENSG00000011347
CACNA1B	ENSG00000148408
CACNA2D1	ENSG00000153956
CACNA2D3	ENSG00000157445
FLOT1	ENSG00000137312
FLOT2	ENSG00000132589
GLRA1	ENSG00000145888
GLRA2	ENSG00000101958
GLRA3	ENSG00000145451
GLRB	ENSG00000109738
HTR3A	ENSG00000166736
HTR3B	ENSG00000149305
HTR3C	ENSG00000178084
HTR3D	ENSG00000186090
HTR3E	ENSG00000186038
IL1RAPL2	ENSG00000189108
KCNA1	ENSG00000111262
KCNA10	ENSG00000143105
KCNA2	ENSG00000177301
KCNA3	ENSG00000177272
KCNA4	ENSG00000182255
KCNA5	ENSG00000130037
KCNA6	ENSG00000151079
KCNA7	ENSG00000104848
KCNAB1	ENSG00000169282
KCNAB3	ENSG00000170049
KCNB2	ENSG00000182674
KCNC1	ENSG00000129159
KCNC3	ENSG00000131398
KCNC4	ENSG00000116396
KCNF1	ENSG00000162975
KCNG1	ENSG00000026559
KCNG3	ENSG00000171126
KCNG4	ENSG00000168418
KCNH1	ENSG00000143473
KCNH3	ENSG00000135519
KCNH4	ENSG00000089558
KCNH5	ENSG00000140015
KCNH6	ENSG00000173826
KCNH7	ENSG00000184611
KCNH8	ENSG00000183960
KCNQ4	ENSG00000117013
KCNQ5	ENSG00000185760
KCNS1	ENSG00000124134
KCNS2	ENSG00000156486
KCNV1	ENSG00000164794
KCNV2	ENSG00000168263
LRFN1	ENSG00000128011
LRFN2	ENSG00000156564
LRFN3	ENSG00000126243
LRFN4	ENSG00000173621
LRRC4B	ENSG00000131409
NAAA	ENSG00000138744
PPFIBP1	ENSG00000110841
PPFIBP2	ENSG00000166387
PTPRD	ENSG00000153707
PTPRF	ENSG00000142949
RTN3	ENSG00000133318
SLC6A4	ENSG00000108576
SLITRK1	ENSG00000178235
SLITRK2	ENSG00000185985
SLITRK3	ENSG00000121871
SLITRK4	ENSG00000179542
SLITRK5	ENSG00000165300
SLITRK6	ENSG00000184564
FLT1	ENSG00000102755
ADAP1	ENSG00000105963
CSN2	ENSG00000135222
MXD4	ENSG00000123933
STMN1	ENSG00000117632
OR10A2	ENSG00000170790
OR10A3	ENSG00000170683
OR10A4	ENSG00000170782
OR10A5	ENSG00000166363
OR10A6	ENSG00000279000
OR10A7	ENSG00000179919
OR10AC1	ENSG00000176510
OR10AD1	ENSG00000172640
OR10AG1	ENSG00000174970
OR10C1	ENSG00000206474
OR10D3	ENSG00000197309
OR10D4P	ENSG00000186268
OR10G2	ENSG00000255582
OR10G3	ENSG00000169208
OR10G4	ENSG00000254737
OR10G6	ENSG00000198674
OR10G7	ENSG00000182634
OR10G8	ENSG00000234560
OR10G9	ENSG00000236981
OR10H1	ENSG00000186723
OR10H2	ENSG00000171942
OR10H3	ENSG00000171936
OR10H4	ENSG00000176231
OR10H5	ENSG00000172519
OR10J1	ENSG00000196184
OR10J3	ENSG00000196266
OR10J4	ENSG00000249730
OR10J5	ENSG00000184155
OR10J6P	ENSG00000158731
OR10K1	ENSG00000173285
OR10K2	ENSG00000180708
OR10P1	ENSG00000175398
OR10Q1	ENSG00000180475
OR10R2	ENSG00000198965
OR10S1	ENSG00000196248
OR10T2	ENSG00000186306
OR10V1	ENSG00000172289
OR10W1	ENSG00000172772
OR10X1	ENSG00000279111
OR10Z1	ENSG00000198967
OR11A1	ENSG00000204694
OR11G2	ENSG00000196832
OR11H1	ENSG00000130538
