gene_id	gene_name
ENSG00000164086	DUSP7
ENSG00000139915	MDGA2
ENSG00000168014	C2CD3
ENSG00000279000	OR10A6
ENSG00000242534	IGKV2D-28
ENSG00000105642	KCNN1
ENSG00000051108	HERPUD1
ENSG00000164626	KCNK5
ENSG00000092094	OSGEP
ENSG00000181803	OR6S1
ENSG00000196946	ZNF705A
ENSG00000136169	SETDB2
ENSG00000081059	TCF7
ENSG00000144711	IQSEC1
ENSG00000178150	ZNF114
ENSG00000163568	AIM2
ENSG00000029153	ARNTL2
ENSG00000105483	CARD8
ENSG00000179151	EDC3
ENSG00000112062	MAPK14
ENSG00000138767	CNOT6L
ENSG00000129990	SYT5
ENSG00000110344	UBE4A
ENSG00000169071	ROR2
ENSG00000121068	TBX2
ENSG00000188895	MSL1
ENSG00000122420	PTGFR
ENSG00000165204	OR1K1
ENSG00000038002	AGA
ENSG00000112038	OPRM1
ENSG00000127364	TAS2R4
ENSG00000170445	HARS1
ENSG00000065615	CYB5R4
ENSG00000008130	NADK
ENSG00000144161	ZC3H8
ENSG00000174903	RAB1B
ENSG00000175595	ERCC4
ENSG00000077097	TOP2B
ENSG00000105971	CAV2
ENSG00000162298	SYVN1
ENSG00000149452	SLC22A8
ENSG00000102452	NALCN
ENSG00000121989	ACVR2A
ENSG00000105246	EBI3
ENSG00000162607	USP1
ENSG00000129968	ABHD17A
ENSG00000138182	KIF20B
ENSG00000102753	KPNA3
ENSG00000136146	MED4
ENSG00000090520	DNAJB11
ENSG00000102893	PHKB
ENSG00000121552	CSTA
ENSG00000131183	SLC34A1
ENSG00000133135	RNF128
ENSG00000175097	RAG2
ENSG00000113269	RNF130
ENSG00000119913	TECTB
ENSG00000126775	ATG14
ENSG00000146151	HMGCLL1
ENSG00000108947	EFNB3
ENSG00000164684	ZNF704
ENSG00000163710	PCOLCE2
ENSG00000121858	TNFSF10
ENSG00000113732	ATP6V0E1
ENSG00000198719	DLL1
ENSG00000196466	ZNF799
ENSG00000006016	CRLF1
ENSG00000197632	SERPINB2
ENSG00000179094	PER1
ENSG00000013288	MAN2B2
ENSG00000139988	RDH12
ENSG00000168671	UGT3A2
ENSG00000164938	TP53INP1
ENSG00000171561	OR2AT4
ENSG00000284741	PDE11A
ENSG00000121454	LHX4
ENSG00000174579	MSL2
ENSG00000065000	AP3D1
ENSG00000012232	EXTL3
ENSG00000148942	SLC5A12
ENSG00000255974	CYP2A6
ENSG00000171574	ZNF584
ENSG00000064309	CDON
ENSG00000160181	TFF2
ENSG00000156103	MMP16
ENSG00000197123	ZNF679
ENSG00000163295	ALPI
ENSG00000243414	TICAM2
ENSG00000255374	TAS2R43
ENSG00000108389	MTMR4
ENSG00000205581	HMGN1
ENSG00000142546	NOSIP
ENSG00000112305	SMAP1
ENSG00000173578	XCR1
ENSG00000128283	CDC42EP1
ENSG00000154736	ADAMTS5
ENSG00000002822	MAD1L1
ENSG00000126749	EMG1
ENSG00000111276	CDKN1B
ENSG00000197635	DPP4
ENSG00000104885	DOT1L
ENSG00000196284	SUPT3H
ENSG00000101812	H2BW2
ENSG00000184502	GAST
ENSG00000168928	CTRB2
ENSG00000100344	PNPLA3
ENSG00000181191	PJA1
ENSG00000187778	MCRS1
ENSG00000137198	GMPR
ENSG00000165801	ARHGEF40
ENSG00000196547	MAN2A2
ENSG00000003402	CFLAR
ENSG00000175283	DOLK
ENSG00000100360	IFT27
ENSG00000279270	OR52R1
ENSG00000169372	CRADD
ENSG00000139287	TPH2
ENSG00000176428	VPS37D
ENSG00000184384	MAML2
ENSG00000188554	NBR1
ENSG00000116824	CD2
ENSG00000047648	ARHGAP6
ENSG00000161057	PSMC2
ENSG00000179919	OR10A7
ENSG00000101752	MIB1
ENSG00000184702	SEPTIN5
ENSG00000016490	CLCA1
ENSG00000170653	ATF7
ENSG00000128564	VGF
ENSG00000139880	CDH24
ENSG00000143033	MTF2
ENSG00000143546	S100A8
ENSG00000185658	BRWD1
ENSG00000144136	SLC20A1
ENSG00000138379	MSTN
ENSG00000150261	OR8K1
ENSG00000163515	RETNLB
ENSG00000105048	TNNT1
ENSG00000099194	SCD
ENSG00000241186	TDGF1
ENSG00000102043	MTMR8
ENSG00000136014	USP44
ENSG00000136114	THSD1
ENSG00000132510	KDM6B
ENSG00000163599	CTLA4
ENSG00000146399	TAAR1
ENSG00000146425	DYNLT1
ENSG00000186442	KRT3
ENSG00000137699	TRIM29
ENSG00000119285	HEATR1
ENSG00000123395	ATG101
ENSG00000122641	INHBA
ENSG00000124608	AARS2
ENSG00000132207	SLX1A
ENSG00000158560	DYNC1I1
ENSG00000115993	TRAK2
ENSG00000163808	KIF15
ENSG00000090565	RAB11FIP3
ENSG00000127252	PLAAT1
ENSG00000155657	TTN
ENSG00000146733	PSPH
ENSG00000177119	ANO6
ENSG00000180667	YOD1
ENSG00000167468	GPX4
ENSG00000129151	BBOX1
ENSG00000170456	DENND5B
ENSG00000127366	TAS2R5
ENSG00000149269	PAK1
ENSG00000124209	RAB22A
ENSG00000185962	LCE3A
ENSG00000155542	SETD9
ENSG00000049768	FOXP3
ENSG00000136720	HS6ST1
ENSG00000168939	SPRY3
ENSG00000129353	SLC44A2
ENSG00000198838	RYR3
ENSG00000158517	NCF1
ENSG00000105254	TBCB
ENSG00000182132	KCNIP1
ENSG00000101200	AVP
ENSG00000064225	ST3GAL6
ENSG00000128908	INO80
ENSG00000166441	RPL27A
ENSG00000109062	SLC9A3R1
ENSG00000171360	KRT38
ENSG00000169919	GUSB
ENSG00000155792	DEPTOR
ENSG00000136295	TTYH3
ENSG00000111361	EIF2B1
ENSG00000166704	ZNF606
ENSG00000188338	SLC38A3
ENSG00000147050	KDM6A
ENSG00000168135	KCNJ4
ENSG00000187766	KRTAP10-8
ENSG00000134824	FADS2
ENSG00000184933	OR6A2
ENSG00000099995	SF3A1
ENSG00000155760	FZD7
ENSG00000104067	TJP1
ENSG00000151491	EPS8
ENSG00000197223	C1D
ENSG00000132467	UTP3
ENSG00000171451	DSEL
ENSG00000171864	PRND
ENSG00000169214	OR6F1
ENSG00000133740	E2F5
ENSG00000155876	RRAGA
ENSG00000112782	CLIC5
ENSG00000185900	POMK
ENSG00000170442	KRT86
ENSG00000110057	UNC93B1
ENSG00000106819	ASPN
ENSG00000143870	PDIA6
ENSG00000099250	NRP1
ENSG00000120992	LYPLA1
ENSG00000133704	IPO8
ENSG00000274070	CASTOR2
ENSG00000175764	TTLL11
ENSG00000175040	CHST2
ENSG00000115946	PNO1
ENSG00000114631	PODXL2
ENSG00000119048	UBE2B
ENSG00000176922	OR51S1
ENSG00000181450	ZNF678
ENSG00000151692	RNF144A
ENSG00000115718	PROC
ENSG00000169484	OR4K14
ENSG00000168002	POLR2G
ENSG00000197548	ATG7
ENSG00000161203	AP2M1
ENSG00000117280	RAB29
ENSG00000173894	CBX2
ENSG00000088970	KIZ
ENSG00000086065	CHMP5
ENSG00000138495	COX17
ENSG00000170899	GSTA4
ENSG00000140750	ARHGAP17
ENSG00000154415	PPP1R3A
ENSG00000119969	HELLS
ENSG00000100983	GSS
ENSG00000130309	COLGALT1
ENSG00000166900	STX3
ENSG00000274286	ADRA2B
ENSG00000115419	GLS
ENSG00000113812	ACTR8
ENSG00000166685	COG1
ENSG00000124562	SNRPC
ENSG00000277791	PSMB3
ENSG00000130713	EXOSC2
ENSG00000113597	TRAPPC13
ENSG00000186458	DEFB132
ENSG00000167759	KLK13
ENSG00000128309	MPST
ENSG00000197013	ZNF429
ENSG00000241128	OR14A2
ENSG00000167080	B4GALNT2
ENSG00000132313	MRPL35
ENSG00000112685	EXOC2
ENSG00000161714	PLCD3
ENSG00000204947	ZNF425
ENSG00000111674	ENO2
ENSG00000167969	ECI1
ENSG00000112290	WASF1
ENSG00000140575	IQGAP1
ENSG00000016391	CHDH
ENSG00000116754	SRSF11
ENSG00000203784	LELP1
ENSG00000133962	CATSPERB
ENSG00000163041	H3-3A
ENSG00000203661	OR2T5
ENSG00000115520	COQ10B
ENSG00000168495	POLR3D
ENSG00000149100	EIF3M
ENSG00000167333	TRIM68
ENSG00000089597	GANAB
ENSG00000196584	XRCC2
ENSG00000165533	TTC8
ENSG00000078687	TNRC6C
ENSG00000108684	ASIC2
ENSG00000138606	SHF
ENSG00000175592	FOSL1
ENSG00000118271	TTR
ENSG00000106952	TNFSF8
ENSG00000001036	FUCA2
ENSG00000164978	NUDT2
ENSG00000133103	COG6
ENSG00000137860	SLC28A2
ENSG00000136011	STAB2
ENSG00000166508	MCM7
ENSG00000120885	CLU
ENSG00000204519	ZNF551
ENSG00000165704	HPRT1
ENSG00000106348	IMPDH1
ENSG00000182199	SHMT2
ENSG00000185896	LAMP1
ENSG00000134262	AP4B1
ENSG00000178209	PLEC
ENSG00000153827	TRIP12
ENSG00000169777	TAS2R1
ENSG00000146678	IGFBP1
ENSG00000182022	CHST15
ENSG00000225950	NTF4
ENSG00000244067	GSTA2
ENSG00000156096	UGT2B4
ENSG00000120949	TNFRSF8
ENSG00000111707	SUDS3
ENSG00000135974	C2orf49
ENSG00000081026	MAGI3
ENSG00000198901	PRC1
ENSG00000114742	WDR48
ENSG00000101134	DOK5
ENSG00000167670	CHAF1A
ENSG00000189181	OR14I1
ENSG00000137821	LRRC49
ENSG00000198039	ZNF273
ENSG00000136834	OR1J1
ENSG00000153922	CHD1
ENSG00000133121	STARD13
ENSG00000185115	NSMCE3
ENSG00000213928	IRF9
ENSG00000158321	AUTS2
ENSG00000100815	TRIP11
ENSG00000143252	SDHC
ENSG00000134899	ERCC5
ENSG00000197647	ZNF433
ENSG00000111728	ST8SIA1
ENSG00000184254	ALDH1A3
ENSG00000164256	PRDM9
ENSG00000124006	OBSL1
ENSG00000133619	KRBA1
ENSG00000115548	KDM3A
ENSG00000154451	GBP5
ENSG00000166526	ZNF3
ENSG00000172009	THOP1
ENSG00000204463	BAG6
ENSG00000157500	APPL1
ENSG00000171262	FAM98B
ENSG00000188958	UTS2B
ENSG00000067177	PHKA1
ENSG00000139725	RHOF
ENSG00000130522	JUND
ENSG00000137806	NDUFAF1
ENSG00000125458	NT5C
ENSG00000130803	ZNF317
ENSG00000101052	IFT52
ENSG00000023839	ABCC2
ENSG00000169836	TACR3
ENSG00000142089	IFITM3
ENSG00000257591	ZNF625
ENSG00000186907	RTN4RL2
ENSG00000141580	WDR45B
ENSG00000089163	SIRT4
ENSG00000006118	TMEM132A
ENSG00000144285	SCN1A
ENSG00000089723	OTUB2
ENSG00000119396	RAB14
ENSG00000163219	ARHGAP25
ENSG00000058673	ZC3H11A
ENSG00000137692	DCUN1D5
ENSG00000168090	COPS6
ENSG00000078295	ADCY2
ENSG00000137171	KLC4
ENSG00000050767	COL23A1
ENSG00000135744	AGT
ENSG00000196177	ACADSB
ENSG00000113658	SMAD5
ENSG00000178607	ERN1
ENSG00000145384	FABP2
ENSG00000169105	CHST14
ENSG00000139116	KIF21A
ENSG00000090013	BLVRB
ENSG00000198056	PRIM1
ENSG00000239590	OR1J4
ENSG00000168404	MLKL
ENSG00000127362	TAS2R3
ENSG00000143624	INTS3
ENSG00000075239	ACAT1
ENSG00000241935	HOGA1
ENSG00000168158	OR2C1
ENSG00000161896	IP6K3
ENSG00000173535	TNFRSF10C
ENSG00000130402	ACTN4
ENSG00000100362	PVALB
ENSG00000067560	RHOA
ENSG00000275410	HNF1B
ENSG00000175110	MRPS22
ENSG00000152254	G6PC2
ENSG00000103811	CTSH
ENSG00000241839	PLEKHO2
ENSG00000135636	DYSF
ENSG00000136827	TOR1A
ENSG00000130377	ACSBG2
ENSG00000156006	NAT2
ENSG00000109686	SH3D19
ENSG00000185730	ZNF696
ENSG00000131096	PYY
ENSG00000120438	TCP1
ENSG00000275835	TUBGCP5
ENSG00000170275	CRTAP
ENSG00000164182	NDUFAF2
ENSG00000163281	GNPDA2
ENSG00000186318	BACE1
ENSG00000229579	USP17L26
ENSG00000173805	HAP1
ENSG00000205362	MT1A
ENSG00000227471	AKR1B15
ENSG00000090263	MRPS33
ENSG00000009335	UBE3C
ENSG00000145912	NHP2
ENSG00000147316	MCPH1
ENSG00000156113	KCNMA1
ENSG00000108370	RGS9
ENSG00000178084	HTR3C
ENSG00000205403	CFI
ENSG00000110955	ATP5F1B
ENSG00000172232	AZU1
ENSG00000108405	P2RX1
ENSG00000088888	MAVS
ENSG00000156469	MTERF3
ENSG00000162763	LRRC52
ENSG00000163110	PDLIM5
ENSG00000101290	CDS2
ENSG00000214415	GNAT3
ENSG00000180739	S1PR5
ENSG00000151572	ANO4
ENSG00000010539	ZNF200
ENSG00000198010	DLGAP2
ENSG00000006747	SCIN
ENSG00000120053	GOT1
ENSG00000164574	GALNT10
ENSG00000118705	RPN2
ENSG00000184557	SOCS3
ENSG00000077514	POLD3
ENSG00000167815	PRDX2
ENSG00000006625	GGCT
ENSG00000147655	RSPO2
ENSG00000196345	ZKSCAN7
ENSG00000106546	AHR
ENSG00000101945	SUV39H1
ENSG00000147251	DOCK11
ENSG00000144935	TRPC1
ENSG00000095787	WAC
ENSG00000160179	ABCG1
ENSG00000106397	PLOD3
ENSG00000162623	TYW3
ENSG00000105722	ERF
ENSG00000116785	CFHR3
ENSG00000184967	NOC4L
ENSG00000173020	GRK2
ENSG00000125637	PSD4
ENSG00000181001	OR52N1
ENSG00000165623	UCMA
ENSG00000131746	TNS4
ENSG00000160410	SHKBP1
ENSG00000172752	COL6A5
ENSG00000140497	SCAMP2
ENSG00000197061	H4C3
ENSG00000105829	BET1
ENSG00000186654	PRR5
ENSG00000125755	SYMPK
ENSG00000121318	TAS2R10
ENSG00000164494	PDSS2
ENSG00000173992	CCS
ENSG00000142765	SYTL1
ENSG00000119915	ELOVL3
ENSG00000110237	ARHGEF17
ENSG00000049245	VAMP3
ENSG00000148154	UGCG
ENSG00000092098	RNF31
ENSG00000143811	PYCR2
ENSG00000198835	GJC2
ENSG00000184945	AQP12A
ENSG00000087206	UIMC1
ENSG00000263465	SRSF8
ENSG00000115207	GTF3C2
ENSG00000101346	POFUT1
ENSG00000186230	ZNF749
ENSG00000132911	NMUR2
ENSG00000136709	WDR33
ENSG00000167258	CDK12
ENSG00000185291	IL3RA
ENSG00000083312	TNPO1
ENSG00000109466	KLHL2
ENSG00000128011	LRFN1
ENSG00000163235	TGFA
ENSG00000170471	RALGAPB
ENSG00000171951	SCG2
ENSG00000163714	U2SURP
ENSG00000071564	TCF3
ENSG00000116833	NR5A2
ENSG00000237521	OR7E24
ENSG00000113600	C9
ENSG00000147873	IFNA5
ENSG00000139547	RDH16
ENSG00000197616	MYH6
ENSG00000139168	ZCRB1
ENSG00000141384	TAF4B
ENSG00000197153	H3C12
ENSG00000011485	PPP5C
ENSG00000049167	ERCC8
ENSG00000144674	GOLGA4
ENSG00000105136	ZNF419
ENSG00000143801	PSEN2
ENSG00000196405	EVL
ENSG00000171163	ZNF692
ENSG00000066136	NFYC
ENSG00000121446	RGSL1
ENSG00000154723	ATP5PF
ENSG00000120129	DUSP1
ENSG00000167005	NUDT21
ENSG00000161681	SHANK1
ENSG00000204657	OR2H2
ENSG00000137868	STRA6
ENSG00000164330	EBF1
ENSG00000167785	ZNF558
ENSG00000278677	H2AC17
ENSG00000110321	EIF4G2
ENSG00000205364	MT1M
ENSG00000129951	PLPPR3
ENSG00000274752	TRBV12-3
ENSG00000106603	COA1
ENSG00000131370	SH3BP5
ENSG00000149534	MS4A2
ENSG00000102871	TRADD
ENSG00000138798	EGF
ENSG00000143198	MGST3
ENSG00000197808	ZNF461
ENSG00000135439	AGAP2
ENSG00000038945	MSR1
ENSG00000167720	SRR
ENSG00000138190	EXOC6
ENSG00000214274	ANG
ENSG00000198563	DDX39B
ENSG00000120903	CHRNA2
ENSG00000196502	SULT1A1
ENSG00000099795	NDUFB7
ENSG00000151164	RAD9B
ENSG00000007933	FMO3
ENSG00000125686	MED1
ENSG00000163794	UCN
ENSG00000170222	ADPRM
ENSG00000167244	IGF2
ENSG00000175536	LIPT2
ENSG00000073803	MAP3K13
ENSG00000100077	GRK3
ENSG00000105173	CCNE1
ENSG00000129749	CHRNA10
ENSG00000099956	SMARCB1
ENSG00000116459	ATP5PB
ENSG00000105143	SLC1A6
ENSG00000156564	LRFN2
ENSG00000170889	RPS9
ENSG00000211677	IGLC2
ENSG00000186393	KRT26
ENSG00000146378	TAAR2
ENSG00000142173	COL6A2
ENSG00000146918	NCAPG2
ENSG00000172208	OR4X2
ENSG00000137807	KIF23
ENSG00000187764	SEMA4D
ENSG00000122126	OCRL
ENSG00000158445	KCNB1
ENSG00000134389	CFHR5
ENSG00000105835	NAMPT
ENSG00000108587	GOSR1
ENSG00000170745	KCNS3
ENSG00000183763	TRAIP
ENSG00000155629	PIK3AP1
ENSG00000146574	CCZ1B
ENSG00000125347	IRF1
ENSG00000177426	TGIF1
ENSG00000173041	ZNF680
ENSG00000213780	GTF2H4
ENSG00000008988	RPS20
ENSG00000175893	ZDHHC21
ENSG00000241370	RPP21
ENSG00000135441	BLOC1S1
ENSG00000152240	HAUS1
ENSG00000196914	ARHGEF12
ENSG00000120963	ZNF706
ENSG00000122176	FMOD
ENSG00000110243	APOA5
ENSG00000143924	EML4
ENSG00000077348	EXOSC5
ENSG00000100813	ACIN1
ENSG00000102981	PARD6A
ENSG00000140470	ADAMTS17
ENSG00000142230	SAE1
ENSG00000124126	PREX1
ENSG00000159131	GART
ENSG00000143742	SRP9
ENSG00000164683	HEY1
ENSG00000116729	WLS
ENSG00000181852	RNF41
ENSG00000130035	GALNT8
ENSG00000107485	GATA3
ENSG00000089685	BIRC5
ENSG00000149923	PPP4C
ENSG00000137727	ARHGAP20
ENSG00000181929	PRKAG1
ENSG00000107789	MINPP1
ENSG00000179218	CALR
ENSG00000243910	TUBA4B
ENSG00000278889	OR2S2
ENSG00000120645	IQSEC3
ENSG00000017427	IGF1
ENSG00000240344	PPIL3
ENSG00000213471	TTLL13P
ENSG00000117322	CR2
ENSG00000147003	CLTRN
ENSG00000137077	CCL21
ENSG00000114956	DGUOK
ENSG00000092853	CLSPN
ENSG00000165553	NGB
ENSG00000112245	PTP4A1
ENSG00000102780	DGKH
ENSG00000169688	MT1B
ENSG00000175793	SFN
ENSG00000168255	POLR2J3
ENSG00000139209	SLC38A4
ENSG00000081248	CACNA1S
ENSG00000163394	CCKAR
ENSG00000181733	OR2Z1
ENSG00000170893	TRH
ENSG00000145495	MARCHF6
ENSG00000166145	SPINT1
ENSG00000117528	ABCD3
ENSG00000100221	JOSD1
ENSG00000178038	ALS2CL
ENSG00000204700	OR2J2
ENSG00000101180	HRH3
ENSG00000177733	HNRNPA0
ENSG00000000938	FGR
ENSG00000165621	OXGR1
ENSG00000010438	PRSS3
ENSG00000161849	KRT84
ENSG00000132274	TRIM22
ENSG00000185963	BICD2
ENSG00000128989	ARPP19
ENSG00000117632	STMN1
ENSG00000166340	TPP1
ENSG00000106829	TLE4
ENSG00000131477	RAMP2
ENSG00000151779	NBAS
ENSG00000076928	ARHGEF1
ENSG00000203757	OR6K3
ENSG00000156521	TYSND1
ENSG00000105707	HPN
ENSG00000102030	NAA10
ENSG00000183484	GPR132
ENSG00000196772	OR14A16
ENSG00000151498	ACAD8
ENSG00000101152	DNAJC5
ENSG00000198168	SVIP
ENSG00000187678	SPRY4
ENSG00000182220	ATP6AP2
ENSG00000110852	CLEC2B
ENSG00000101425	BPI
ENSG00000004455	AK2
ENSG00000183798	EMILIN3
ENSG00000160049	DFFA
ENSG00000159261	CLDN14
ENSG00000076944	STXBP2
ENSG00000114854	TNNC1
ENSG00000181896	ZNF101
ENSG00000146731	CCT6A
ENSG00000100345	MYH9
ENSG00000189079	ARID2
ENSG00000090020	SLC9A1
ENSG00000225781	OR6V1
ENSG00000065559	MAP2K4
ENSG00000160551	TAOK1
ENSG00000117448	AKR1A1
ENSG00000198786	MT-ND5
ENSG00000164904	ALDH7A1
ENSG00000090273	NUDC
ENSG00000130173	ANGPTL8
ENSG00000174125	TLR1
ENSG00000206107	KRTAP27-1
ENSG00000181019	NQO1
ENSG00000204084	INPP5B
ENSG00000104413	ESRP1
ENSG00000106052	TAX1BP1
ENSG00000131467	PSME3
ENSG00000006712	PAF1
ENSG00000111206	FOXM1
ENSG00000227345	PARG
ENSG00000118702	GHRH
ENSG00000182732	RGS6
ENSG00000272804	KRTAP10-7
ENSG00000138175	ARL3
ENSG00000106299	WASL
ENSG00000180581	SRP9P1
ENSG00000135929	CYP27A1
ENSG00000064300	NGFR
ENSG00000116996	ZP4
ENSG00000205423	CNEP1R1
ENSG00000086848	ALG9
ENSG00000104081	BMF
ENSG00000007952	NOX1
ENSG00000223609	HBD
ENSG00000154059	IMPACT
ENSG00000177674	AGTRAP
ENSG00000172687	ZNF738
ENSG00000173540	GMPPB
ENSG00000126266	FFAR1
ENSG00000132604	TERF2
ENSG00000049618	ARID1B
ENSG00000120235	IFNA6
ENSG00000116962	NID1
ENSG00000163554	SPTA1
ENSG00000162104	ADCY9
ENSG00000136010	ALDH1L2
ENSG00000075461	CACNG4
ENSG00000186599	DEFB105B
ENSG00000100568	VTI1B
ENSG00000188822	CNR2
ENSG00000051382	PIK3CB
ENSG00000163840	DTX3L
ENSG00000145740	SLC30A5
ENSG00000187026	KRTAP21-2
ENSG00000176076	KCNE5
ENSG00000180483	DEFB119
ENSG00000185761	ADAMTSL5
ENSG00000124089	MC3R
ENSG00000244437	IGKV3-15
ENSG00000092067	CEBPE
ENSG00000183955	KMT5A
ENSG00000143947	RPS27A
ENSG00000115020	PIKFYVE
ENSG00000013503	POLR3B
ENSG00000187116	LILRA5
ENSG00000100425	BRD1
ENSG00000205213	LGR4
ENSG00000162849	KIF26B
ENSG00000147576	ADHFE1
ENSG00000159685	CHCHD6
ENSG00000078061	ARAF
ENSG00000108515	ENO3
ENSG00000109805	NCAPG
ENSG00000110619	CARS1
ENSG00000177697	CD151
ENSG00000084733	RAB10
ENSG00000170348	TMED10
ENSG00000107140	TESK1
ENSG00000188000	OR7D2
ENSG00000186300	ZNF555
ENSG00000163481	RNF25
ENSG00000033867	SLC4A7
ENSG00000088827	SIGLEC1
ENSG00000142920	AZIN2
ENSG00000198601	OR2M2
ENSG00000131944	FAAP24
ENSG00000131089	ARHGEF9
ENSG00000132475	H3-3B
ENSG00000213066	CEP43
ENSG00000016602	CLCA4
ENSG00000135521	LTV1
ENSG00000137145	DENND4C
ENSG00000265972	TXNIP
ENSG00000126216	TUBGCP3
ENSG00000176136	MC5R
ENSG00000184155	OR10J5
ENSG00000159516	SPRR2G
ENSG00000075073	TACR2
ENSG00000003756	RBM5
ENSG00000072110	ACTN1
ENSG00000114779	ABHD14B
ENSG00000127507	ADGRE2
ENSG00000134627	PIWIL4
ENSG00000185499	MUC1
ENSG00000204628	RACK1
ENSG00000198178	CLEC4C
ENSG00000138674	SEC31A
ENSG00000162892	IL24
ENSG00000204688	OR2H1
ENSG00000167851	CD300A
ENSG00000143179	UCK2
ENSG00000137817	PARP6
ENSG00000204195	AWAT1
ENSG00000181991	MRPS11
ENSG00000106069	CHN2
ENSG00000161649	CD300LG
ENSG00000138622	HCN4
ENSG00000114744	COMMD2
ENSG00000187323	DCC
ENSG00000046647	GEMIN8
ENSG00000124356	STAMBP
ENSG00000148408	CACNA1B
ENSG00000167791	CABP2
ENSG00000008118	CAMK1G
ENSG00000083444	PLOD1
ENSG00000287080	H3C3
ENSG00000233822	H2BC15
ENSG00000174600	CMKLR1
ENSG00000270882	H4C14
ENSG00000174607	UGT8
ENSG00000123201	GUCY1B2
ENSG00000178358	OR2D3
ENSG00000091073	DTX2
ENSG00000113643	RARS1
ENSG00000134317	GRHL1
ENSG00000158406	H4C8
ENSG00000196968	FUT11
ENSG00000161040	FBXL13
ENSG00000132031	MATN3
ENSG00000151012	SLC7A11
ENSG00000162989	KCNJ3
ENSG00000106304	SPAM1
ENSG00000131470	PSMC3IP
ENSG00000101850	GPR143
ENSG00000198283	OR5B21
ENSG00000163468	CCT3
ENSG00000160113	NR2F6
ENSG00000109272	PF4V1
ENSG00000196387	ZNF140
ENSG00000129084	PSMA1
ENSG00000037042	TUBG2
ENSG00000111886	GABRR2
ENSG00000122862	SRGN
ENSG00000070882	OSBPL3
ENSG00000117586	TNFSF4
ENSG00000167751	KLK2
ENSG00000115602	IL1RL1
ENSG00000148834	GSTO1
ENSG00000092330	TINF2
ENSG00000109667	SLC2A9
ENSG00000154016	GRAP
ENSG00000091513	TF
ENSG00000110245	APOC3
ENSG00000169738	DCXR
ENSG00000153291	SLC25A27
ENSG00000115107	STEAP3
ENSG00000111799	COL12A1
ENSG00000139579	NABP2
ENSG00000100413	POLR3H
ENSG00000159339	PADI4
ENSG00000182944	EWSR1
ENSG00000175416	CLTB
ENSG00000204604	ZNF468
ENSG00000133742	CA1
ENSG00000213694	S1PR3
ENSG00000069869	NEDD4
ENSG00000112769	LAMA4
ENSG00000164576	SAP30L
ENSG00000198795	ZNF521
ENSG00000110367	DDX6
ENSG00000266200	PNLIPRP2
ENSG00000173402	DAG1
ENSG00000204681	GABBR1
ENSG00000198569	SLC34A3
ENSG00000197859	ADAMTSL2
ENSG00000119977	TCTN3
ENSG00000109471	IL2
ENSG00000164932	CTHRC1
ENSG00000176281	OR4K5
ENSG00000240864	IGKV1-16
ENSG00000146070	PLA2G7
ENSG00000151208	DLG5
ENSG00000241973	PI4KA
ENSG00000116218	NPHS2
ENSG00000186407	CD300E
ENSG00000115806	GORASP2
ENSG00000142655	PEX14
ENSG00000243646	IL10RB
ENSG00000110719	TCIRG1
ENSG00000273111	LYPD4
ENSG00000102265	TIMP1
ENSG00000171314	PGAM1
ENSG00000109991	P2RX3
ENSG00000092377	TBL1Y
ENSG00000186591	UBE2H
ENSG00000131759	RARA
ENSG00000196923	PDLIM7
ENSG00000117682	DHDDS
ENSG00000171133	OR2K2
ENSG00000146352	CLVS2
ENSG00000204420	MPIG6B
ENSG00000117697	NSL1
ENSG00000138185	ENTPD1
ENSG00000145623	OSMR
ENSG00000172320	OR5A1
ENSG00000247077	PGAM5
ENSG00000203782	LORICRIN
ENSG00000101986	ABCD1
ENSG00000103199	ZNF500
ENSG00000167554	ZNF610
ENSG00000113448	PDE4D
ENSG00000186965	KRTAP19-2
ENSG00000260220	CCDC187
ENSG00000115008	IL1A
ENSG00000221888	OR1C1
ENSG00000159398	CES5A
ENSG00000169727	GPS1
ENSG00000172888	ZNF621
ENSG00000207713	MIR200C
ENSG00000121871	SLITRK3
ENSG00000121381	TAS2R9
ENSG00000127452	FBXL12
ENSG00000154920	EME1
ENSG00000153246	PLA2R1
ENSG00000115392	FANCL
ENSG00000125999	BPIFB1
ENSG00000105227	PRX
ENSG00000160563	MED27
ENSG00000117595	IRF6
ENSG00000163634	THOC7
ENSG00000119125	GDA
ENSG00000116396	KCNC4
ENSG00000157985	AGAP1
ENSG00000151611	MMAA
ENSG00000154188	ANGPT1
ENSG00000105664	COMP
ENSG00000135220	UGT2A3
ENSG00000196155	PLEKHG4
ENSG00000239900	ADSL
ENSG00000111731	C2CD5
ENSG00000123384	LRP1
ENSG00000136068	FLNB
ENSG00000198900	TOP1
ENSG00000145979	TBC1D7
ENSG00000108797	CNTNAP1
ENSG00000135424	ITGA7
ENSG00000187908	DMBT1
ENSG00000139220	PPFIA2
ENSG00000095585	BLNK
ENSG00000135968	GCC2
ENSG00000196693	ZNF33B
ENSG00000054277	OPN3
ENSG00000221970	OR2A1
ENSG00000165202	OR1Q1
ENSG00000198752	CDC42BPB
ENSG00000112425	EPM2A
ENSG00000198363	ASPH
ENSG00000171236	LRG1
ENSG00000113328	CCNG1
ENSG00000143933	CALM2
ENSG00000134830	C5AR2
ENSG00000135828	RNASEL
ENSG00000182885	ADGRG3
ENSG00000109072	VTN
